Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,RSI14
2025-10-16 00:00:00-04:00,182.21985578014733,183.26980040587233,179.76000120804414,181.7998809814453,179723300,0.0,0.0,183.4472869873047,179.50681030273438,,53.84125380316949
2025-10-17 00:00:00-04:00,180.16996892604442,184.08976427610557,179.74000017155936,183.20980834960938,173135200,0.0,0.0,183.77476959228517,179.55601165771483,,51.526626824516214
2025-10-20 00:00:00-04:00,183.1198152646831,185.18969215276272,181.71988400794234,182.6298370361328,128544700,0.0,0.0,183.7262725830078,179.5550180053711,,45.16209421172136
2025-10-21 00:00:00-04:00,182.77981647710283,182.77981647710283,179.78999271004406,181.14991760253906,124240200,0.0,0.0,183.86276550292968,179.53722442626952,,42.681749971989724
2025-10-22 00:00:00-04:00,181.1299112106735,183.42978616900905,176.7501502622395,180.26995849609375,162249600,0.0,0.0,184.02825622558595,179.479833984375,,39.44076480037848
2025-10-23 00:00:00-04:00,180.40994799999942,183.01980322210497,179.7799782111653,182.1498565673828,111363700,0.0,0.0,184.2517433166504,179.49143829345704,,43.40262489259624
2025-10-24 00:00:00-04:00,183.8297551720498,187.45955783835475,183.48977777431884,186.24961853027344,131296700,0.0,0.0,184.65522003173828,179.57643859863282,,50.829487659562496
2025-10-27 00:00:00-04:00,189.979423148828,191.98930570001696,188.41949722334647,191.47933959960938,153452700,0.0,0.0,185.1371925354004,179.7974298095703,,56.70060372711611
2025-10-28 00:00:00-04:00,193.03926234185508,203.1386912540773,191.89932637827522,201.01881408691406,297986200,0.0,0.0,185.85965270996093,180.1780142211914,,61.11940205025657
2025-10-29 00:00:00-04:00,207.96842303697136,212.1781954922272,204.76860414707738,207.02847290039062,308829600,0.0,0.0,186.84959716796874,180.80617736816407,,62.88512227952549
2025-10-30 00:00:00-04:00,205.1385766163601,206.1485301715792,201.39879452489242,202.8787078857422,178864400,0.0,0.0,187.54955825805663,181.35614471435548,,69.38493401536398
2025-10-31 00:00:00-04:00,206.43850017947892,207.95841980607935,202.05875446792163,202.47872924804688,179802200,0.0,0.0,188.293017578125,181.90651153564454,,65.35875348038991
2025-11-03 00:00:00-05:00,208.06841462190084,211.32822759164594,205.5485506791992,206.8684844970703,180267300,0.0,0.0,189.35995864868164,182.48447998046876,,81.79019394153136
2025-11-04 00:00:00-05:00,202.98869740675082,203.9586446199207,197.9189723693821,198.67893981933594,188919300,0.0,0.0,190.04242095947265,182.86226165771484,,68.7773698008773
2025-11-05 00:00:00-05:00,198.75894188581304,202.90870481768462,194.63916080574026,195.1991424560547,171350300,0.0,0.0,190.34740447998047,183.1312518310547,,62.954373927149106
2025-11-06 00:00:00-05:00,196.40906647995496,197.60899664277025,186.3696319662745,188.0695343017578,223029800,0.0,0.0,190.12291717529297,183.26104949951173,,54.23049754010104
2025-11-07 00:00:00-05:00,184.8897071775586,188.3095303364016,178.90005019006267,188.1395263671875,264942300,0.0,0.0,190.37240295410157,183.42084381103516,,54.839272565862636
2025-11-10 00:00:00-05:00,195.09914200543773,199.9288750287355,193.7792081445882,199.03892517089844,198897100,0.0,0.0,190.90887298583985,183.9184127807617,,63.48153848418334
2025-11-11 00:00:00-05:00,195.14913483203398,195.40911485928362,191.28934919242405,193.1492462158203,176483300,0.0,0.0,191.56533660888672,184.36618041992188,,59.02466625424018
2025-11-12 00:00:00-05:00,195.70910637927892,195.87909508520013,191.1193655455878,193.78921508789062,154935300,0.0,0.0,192.26379776000977,184.82994689941407,,58.3000607817539
2025-11-13 00:00:00-05:00,191.03936321053533,191.42934088057365,183.8397672401686,186.84959411621094,207423100,0.0,0.0,192.51628341674805,185.13412322998047,,50.411190230488224
2025-11-14 00:00:00-05:00,182.8498180673128,190.99935813210442,180.56994624954729,190.15940856933594,186591900,0.0,0.0,192.86376342773437,185.59728546142577,,49.07094291620153
2025-11-17 00:00:00-05:00,185.95964506857126,188.98947511566342,184.30974305565786,186.58961486816406,173628900,0.0,0.0,193.06175231933594,185.96325500488283,,38.9119387269329
2025-11-18 00:00:00-05:00,183.36979105504545,184.7897101334883,179.63998782140993,181.3498992919922,213598900,0.0,0.0,193.0717514038086,186.17543579101562,,30.031105450252994
2025-11-19 00:00:00-05:00,184.7796984316032,187.8495347223247,182.8198161698128,186.50961303710938,247246400,0.0,0.0,193.38373413085938,186.35942535400392,,37.46746141691
2025-11-20 00:00:00-05:00,195.9390891568929,195.9890894251709,179.83999453744622,180.62994384765625,343504800,0.0,0.0,193.30773849487304,186.42882141113282,,34.567030736558195
2025-11-21 00:00:00-05:00,181.22991004695137,184.54971718190046,172.92036011460985,178.8700408935547,346926200,0.0,0.0,192.93875961303712,186.45002014160156,,29.460096366747067
2025-11-24 00:00:00-05:00,179.48001348627363,183.4897847612219,176.47017128450955,182.5398406982422,256618300,0.0,0.0,192.49178466796874,186.54601501464845,,37.31930137538126
2025-11-25 00:00:00-05:00,174.90026276869568,178.15008177330986,169.54056066153746,177.8101043701172,320600300,0.0,0.0,191.33134918212892,186.60481170654296,,36.60040127965505
2025-11-26 00:00:00-05:00,181.61988829154,182.8998157763143,178.2300777211247,180.2499542236328,183852000,0.0,0.0,189.992423248291,186.80420043945313,,43.50497129565977
2025-11-28 00:00:00-05:00,179.0000253919654,179.28000857805475,176.49017066740046,176.99014282226562,121332800,0.0,0.0,188.6979949951172,186.8193994140625,,41.205234544411105
2025-12-01 00:00:00-05:00,174.75027181562072,180.28997214473748,173.67033006996684,179.9099884033203,188131000,0.0,0.0,187.56955795288087,186.8843960571289,153.8725785446167,32.7377732882273
2025-12-02 00:00:00-05:00,181.74987648908228,185.6496685428864,179.98997995570696,181.4499053955078,182632200,0.0,0.0,186.29862899780272,186.84139862060547,154.08576793670653,38.54289882913808
2025-12-03 00:00:00-05:00,181.06992440272873,182.43984327721986,179.1000328161426,179.5800018310547,165138000,0.0,0.0,185.34368209838868,186.86459747314453,154.28685855865479,36.41231311759726
2025-12-04 00:00:00-05:00,181.6199951171875,184.52000427246094,179.9600067138672,183.3800048828125,167364900,0.01,0.0,184.75272521972656,186.9929946899414,154.50779888153076,46.47022644709027
2025-12-05 00:00:00-05:00,183.88999938964844,184.66000366210938,180.91000366210938,182.41000366210938,143971100,0.0,0.0,184.46974868774413,187.08759246826173,154.7194903945923,41.722076668078195
2025-12-08 00:00:00-05:00,182.63999938964844,188.0,182.39999389648438,185.5500030517578,204378100,0.0,0.0,184.34027252197265,187.23499084472655,154.97527423858642,48.87919405676083
2025-12-09 00:00:00-05:00,185.55999755859375,185.72000122070312,183.32000732421875,184.97000122070312,144719700,0.0,0.0,183.6368263244629,187.2975930786133,155.24890232086182,54.33876083058008
2025-12-10 00:00:00-05:00,184.97000122070312,185.47999572753906,182.0399932861328,183.77999877929688,162785400,0.0,0.0,183.16836395263672,187.24180084228516,155.53482543945313,46.38446781212686
2025-12-11 00:00:00-05:00,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600,0.0,0.0,182.52540283203126,187.1158090209961,155.78325485229493,50.432113144027454
2025-12-12 00:00:00-05:00,181.11000061035156,182.82000732421875,174.6199951171875,175.02000427246094,204274900,0.0,0.0,181.93392333984374,186.83861938476562,156.05776912689208,45.047402946637824
2025-12-15 00:00:00-05:00,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600,0.0,0.0,181.2404525756836,186.6122283935547,156.31478992462158,41.43130061639239
2025-12-16 00:00:00-05:00,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100,0.0,0.0,180.79697189331054,186.45603515625,156.63324588775635,49.8641770000253
2025-12-17 00:00:00-05:00,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500,0.0,0.0,180.27647705078124,186.1742413330078,156.9081544494629,37.589866818321056
2025-12-18 00:00:00-05:00,174.52999877929688,176.14999389648438,171.82000732421875,174.13999938964844,176096000,0.0,0.0,179.6579963684082,185.87505187988282,157.1925148010254,46.19470065000177
2025-12-19 00:00:00-05:00,176.6699981689453,181.4499969482422,176.33999633789062,180.99000549316406,324925900,0.0,0.0,179.6759994506836,185.64366638183594,157.54476600646973,51.305004520869005
2025-12-22 00:00:00-05:00,183.9199981689453,184.16000366210938,182.35000610351562,183.69000244140625,129064400,0.0,0.0,179.91699752807617,185.65447021484374,157.89992004394531,52.6329363193377
2025-12-23 00:00:00-05:00,182.97000122070312,189.3300018310547,182.89999389648438,189.2100067138672,174873600,0.0,0.0,180.25050582885743,185.67247985839845,158.31121635437012,60.42433900607444
2025-12-24 00:00:00-05:00,187.94000244140625,188.91000366210938,186.58999633789062,188.61000061035156,65528500,0.0,0.0,180.79050064086914,185.8442803955078,158.7106150817871,56.082804209423394
2025-12-26 00:00:00-05:00,189.9199981689453,192.69000244140625,188.0,190.52999877929688,139740300,0.0,0.0,181.30450286865235,186.05848052978516,159.08467010498046,59.239866483866805
2025-12-29 00:00:00-05:00,187.7100067138672,188.75999450683594,185.91000366210938,188.22000122070312,120006100,0.0,0.0,181.86599578857422,186.18688293457032,159.44797496795655,53.096727129602726
2025-12-30 00:00:00-05:00,188.24000549316406,188.99000549316406,186.92999267578125,187.5399932861328,97687300,0.0,0.0,182.24749603271485,186.2734866333008,159.77743534088134,52.97383900267356
2025-12-31 00:00:00-05:00,189.57000732421875,190.55999755859375,186.49000549316406,186.5,120100500,0.0,0.0,182.50000076293946,186.35088989257812,160.11239379882812,53.15838524723775
2026-01-02 00:00:00-05:00,189.83999633789062,192.92999267578125,188.25999450683594,188.85000610351562,148240500,0.0,0.0,182.9635009765625,186.50489166259766,160.47959854125978,59.30452758700307
2026-01-05 00:00:00-05:00,191.75999450683594,193.6300048828125,186.14999389648438,188.1199951171875,183529700,0.0,0.0,183.20050048828125,186.66189239501952,160.83270515441893,67.5227177448028
2026-01-06 00:00:00-05:00,190.52000427246094,192.1699981689453,186.82000732421875,187.24000549316406,176862600,0.0,0.0,183.44200057983397,186.76369537353514,161.17636276245116,64.80130584470282
2026-01-07 00:00:00-05:00,188.57000732421875,191.3699951171875,186.55999755859375,189.11000061035156,153543200,0.0,0.0,183.62000045776367,186.8209030151367,161.53351959228516,65.21506408649282
2026-01-08 00:00:00-05:00,189.11000061035156,189.5500030517578,183.7100067138672,185.0399932861328,172457000,0.0,0.0,183.62350006103514,186.69211608886718,161.8517797088623,70.30527671704145
2026-01-09 00:00:00-05:00,185.0800018310547,186.33999633789062,183.6699981689453,184.86000061035156,131327500,0.0,0.0,183.6775001525879,186.36893981933594,162.17273921966552,66.90851276442942
2026-01-12 00:00:00-05:00,183.22000122070312,187.1199951171875,183.02000427246094,184.94000244140625,137968500,0.0,0.0,183.87800064086915,185.92717041015624,162.5287424468994,57.922173467832614
2026-01-13 00:00:00-05:00,185.0,188.11000061035156,183.39999389648438,185.80999755859375,160128900,0.0,0.0,184.4175003051758,185.58579620361328,162.90074352264404,54.5887328074447
2026-01-14 00:00:00-05:00,184.32000732421875,184.4600067138672,180.8000030517578,183.13999938964844,159586100,0.0,0.0,184.76000061035157,185.1990216064453,163.26819301605224,35.01232759452161
2026-01-15 00:00:00-05:00,186.5,189.6999969482422,186.3300018310547,187.0500030517578,206188600,0.0,0.0,185.22650070190429,184.80265197753906,163.66164138793945,46.6893087431057
2026-01-16 00:00:00-05:00,189.0800018310547,190.44000244140625,186.0800018310547,186.22999572753906,187967200,0.0,0.0,185.99100036621093,184.55367309570312,164.04214130401613,40.42742260378997
2026-01-20 00:00:00-05:00,181.89999389648438,182.3800048828125,177.61000061035156,178.07000732421875,223345300,0.0,0.0,186.18750076293946,184.2110903930664,164.38049156188964,32.07348150511717
2026-01-21 00:00:00-05:00,179.0500030517578,185.3800048828125,178.39999389648438,183.32000732421875,200381000,0.0,0.0,186.3040008544922,184.11609985351564,164.78818393707274,43.58274438318136
2026-01-22 00:00:00-05:00,184.75,186.1699981689453,183.92999267578125,184.83999633789062,139636600,0.0,0.0,186.36150054931642,184.0501092529297,165.2409194946289,47.51198382640833
2026-01-23 00:00:00-05:00,187.5,189.60000610351562,186.82000732421875,187.6699981689453,142748100,0.0,0.0,186.2845001220703,183.82273071289063,165.69115810394288,48.25648848353074
2026-01-26 00:00:00-05:00,187.16000366210938,189.1199951171875,185.99000549316406,186.47000122070312,124799600,0.0,0.0,186.1775001525879,183.68914581298827,166.14209548950194,47.595459805438026
2026-01-27 00:00:00-05:00,187.24000549316406,190.0,185.6999969482422,188.52000427246094,143711600,0.0,0.0,186.0770004272461,183.5837615966797,166.51314922332764,51.80383241814954
2026-01-28 00:00:00-05:00,191.27000427246094,192.35000610351562,189.83999633789062,191.52000427246094,148552700,0.0,0.0,186.24200057983398,183.6771697998047,166.93299686431885,53.29145674187836
2026-01-29 00:00:00-05:00,191.33999633789062,193.47999572753906,186.05999755859375,192.50999450683594,171764400,0.0,0.0,186.49050064086913,183.7241815185547,167.340997505188,61.13929062263928
2026-01-30 00:00:00-05:00,191.2100067138672,194.49000549316406,189.47000122070312,191.1300048828125,179489500,0.0,0.0,186.72200088500978,183.81498931884767,167.74319801330566,59.0267931950917
2026-02-02 00:00:00-05:00,187.1999969482422,190.3000030517578,184.8800048828125,185.61000061035156,165794100,0.0,0.0,186.56000061035155,183.90019134521484,168.11034984588622,50.833954080770226
2026-02-03 00:00:00-05:00,186.24000549316406,186.27000427246094,176.22999572753906,180.33999633789062,204019600,0.0,0.0,186.1710006713867,183.77679901123048,168.48969463348388,43.86358080863065
2026-02-04 00:00:00-05:00,179.4600067138672,179.5800018310547,171.91000366210938,174.19000244140625,207014100,0.0,0.0,185.51850051879882,183.64800018310547,168.85328678131103,40.68678245146162
2026-02-05 00:00:00-05:00,174.92999267578125,176.82000732421875,171.02999877929688,171.8800048828125,206312900,0.0,0.0,184.65700073242186,183.50819946289062,169.22822471618653,33.67060373273941
2026-02-06 00:00:00-05:00,176.69000244140625,187.0,174.60000610351562,185.41000366210938,231346200,0.0,0.0,184.6755012512207,183.56560272216797,169.6609144973755,49.3069703776553
2026-02-09 00:00:00-05:00,184.25999450683594,193.66000366210938,183.9499969482422,190.0399932861328,196387400,0.0,0.0,184.93450088500975,183.8102005004883,170.09765766143798,60.75857878936245
2026-02-10 00:00:00-05:00,191.3800048828125,192.47999572753906,188.1199951171875,188.5399932861328,136764800,0.0,0.0,185.1145004272461,183.9760012817383,170.5083042526245,55.030830837013475
2026-02-11 00:00:00-05:00,192.4499969482422,193.25999450683594,188.77000427246094,190.0500030517578,144192700,0.0,0.0,185.3265007019043,184.2371984863281,170.90360496520995,55.02217923362431
2026-02-12 00:00:00-05:00,193.02999877929688,193.61000061035156,186.50999450683594,186.94000244140625,189932500,0.0,0.0,185.5165008544922,184.37779876708984,171.29475364685058,49.30009968689478
2026-02-13 00:00:00-05:00,187.47999572753906,187.5,181.58999633789062,182.80999755859375,161647400,0.0,0.0,185.30450057983398,184.40500061035155,171.66380260467528,46.67755577853364
